Timestamp,Repository Name,Total SLOC,Language Breakdown
2025-06-25 13:31:33,planetary-data-cloud,711,"{""Markdown"": 240, ""HCL"": 204, ""Text"": 195, ""Python"": 72}"
2025-06-25 13:31:33,registry-dashboards,532,"{""Text"": 196, ""YAML"": 196, ""Markdown"": 52, ""Python"": 29, ""reStructuredText"": 28, ""INI"": 19, ""CSS"": 8, ""TOML"": 4}"
2025-06-25 13:31:33,planetarydata.org,11064,"{""Python"": 4141, ""XML"": 3308, ""Text"": 2338, ""JSON"": 429, ""CSS"": 396, ""HTML"": 157, ""JavaScript"": 103, ""Maven"": 63, ""Velocity Template Language"": 63, ""YAML"": 46, ""Markdown"": 20}"
2025-06-25 13:31:33,registry-ci,4693,"{""JSON"": 3118, ""Maven"": 670, ""Text"": 243, ""Bourne Shell"": 169, ""YAML"": 158, ""Markdown"": 120, ""HCL"": 89, ""XML"": 85, ""Dockerfile"": 27, ""Properties"": 14}"
2025-06-25 13:31:33,pds-doi-legacy,4503,"{""Python"": 3552, ""XML"": 536, ""Text"": 195, ""Markdown"": 190, ""reStructuredText"": 22, ""CSS"": 8}"
2025-06-25 13:31:33,supplementer,2621,"{""Java"": 1845, ""Markdown"": 237, ""XML"": 179, ""YAML"": 148, ""Maven"": 135, ""DOS Batch"": 31, ""Text"": 26, ""Bourne Again Shell"": 20}"
2025-06-25 13:31:33,devops,219,"{""Text"": 195, ""Markdown"": 24}"
2025-06-25 13:31:33,.github,435,"{""YAML"": 388, ""Markdown"": 47}"
2025-06-25 13:31:33,system-i-n-t,170,"{""Text"": 169, ""Markdown"": 1}"
2025-06-25 13:31:33,pds4-graph,14023,"{""Jupyter Notebook"": 12343, ""Python"": 1078, ""Markdown"": 239, ""Text"": 195, ""YAML"": 115, ""reStructuredText"": 22, ""INI"": 19, ""CSS"": 8, ""TOML"": 4}"
2025-06-25 13:31:33,pds-web-mgmt,1,"{""Markdown"": 1}"
2025-06-25 13:31:33,nucleus,5158,"{""HCL"": 2349, ""Python"": 1108, ""Markdown"": 615, ""reStructuredText"": 328, ""YAML"": 309, ""JSON"": 213, ""Bourne Shell"": 114, ""Text"": 41, ""SQL"": 25, ""Dockerfile"": 23, ""INI"": 20, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,registry,8237,"{""JSON"": 4386, ""Markdown"": 1683, ""Python"": 616, ""reStructuredText"": 556, ""YAML"": 440, ""XML"": 295, ""Bourne Shell"": 130, ""Properties"": 36, ""Text"": 27, ""DOS Batch"": 26, ""INI"": 20, ""make"": 9, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,ldd-manager,1199,"{""Python"": 581, ""Markdown"": 320, ""YAML"": 216, ""Text"": 27, ""reStructuredText"": 22, ""INI"": 20, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,registry-loader,937,"{""Markdown"": 311, ""YAML"": 284, ""Bourne Shell"": 118, ""Maven"": 77, ""XML"": 57, ""Java"": 39, ""Text"": 26, ""Dockerfile"": 24, ""Properties"": 1}"
2025-06-25 13:31:33,registry-api,11128,"{""Java"": 5398, ""Markdown"": 1812, ""YAML"": 1747, ""Maven"": 906, ""Python"": 416, ""HCL"": 251, ""JavaScript"": 134, ""Text"": 89, ""XML"": 80, ""HTML"": 59, ""ANTLR Grammar"": 52, ""SVG"": 52, ""CSS"": 43, ""Dockerfile"": 43, ""Properties"": 37, ""Bourne Shell"": 5, ""JSON"": 4}"
2025-06-25 13:31:33,web-analytics,1123,"{""SQL"": 414, ""Markdown"": 304, ""YAML"": 166, ""Python"": 157, ""Text"": 27, ""reStructuredText"": 22, ""INI"": 20, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,PDS-Pipelines,7507,"{""Python"": 4983, ""JSON"": 1945, ""YAML"": 234, ""Markdown"": 161, ""Jupyter Notebook"": 121, ""Text"": 20, ""Dockerfile"": 16, ""SQL"": 11, ""XML"": 11, ""Bourne Shell"": 5}"
2025-06-25 13:31:33,proxycrypt,296,"{""Markdown"": 204, ""YAML"": 39, ""Text"": 26, ""Dockerfile"": 17, ""Bourne Shell"": 10}"
2025-06-25 13:31:33,merge-branch,463,"{""JSON"": 224, ""Ruby"": 116, ""Markdown"": 85, ""YAML"": 32, ""Dockerfile"": 6}"
2025-06-25 13:31:33,pds-thin-egress-app,6783,"{""Python"": 2812, ""Jinja Template"": 1072, ""Markdown"": 764, ""YAML"": 690, ""Bourne Shell"": 420, ""Text"": 336, ""HCL"": 277, ""make"": 207, ""HTML"": 192, ""Dockerfile"": 13}"
2025-06-25 13:31:33,api-subpath,260,"{""Markdown"": 198, ""Dockerfile"": 24, ""YAML"": 19, ""Bourne Shell"": 10, ""Python"": 9}"
2025-06-25 13:31:33,planetary-data-engine,861,"{""Markdown"": 346, ""YAML"": 219, ""Jupyter Notebook"": 163, ""Python"": 51, ""Text"": 31, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,data-upload-manager,5772,"{""Python"": 2606, ""HCL"": 1077, ""Markdown"": 641, ""JSON"": 539, ""reStructuredText"": 393, ""YAML"": 339, ""JavaScript"": 76, ""INI"": 56, ""Text"": 27, ""CSS"": 8, ""Bourne Shell"": 5, ""TOML"": 5}"
2025-06-25 13:31:33,template-repo-cpp,2,"{""Markdown"": 2}"
2025-06-25 13:31:33,logging-core,699,"{""Markdown"": 359, ""YAML"": 211, ""Python"": 51, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,notification-service,699,"{""Markdown"": 359, ""YAML"": 211, ""Python"": 51, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,crawler-trigger,699,"{""Markdown"": 359, ""YAML"": 211, ""Python"": 51, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,registry-sweepers,5083,"{""Python"": 3592, ""Markdown"": 523, ""JSON"": 462, ""YAML"": 352, ""HCL"": 63, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""Dockerfile"": 13, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,registry-operations,816,"{""Markdown"": 253, ""Python"": 244, ""YAML"": 211, ""JSON"": 30, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,monitoring,1098,"{""Markdown"": 431, ""YAML"": 344, ""HCL"": 194, ""Python"": 51, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,newman-with-testrail-reporter,197,"{""Markdown"": 162, ""YAML"": 33, ""Dockerfile"": 2}"
2025-06-25 13:31:33,llms-and-pds,1329,"{""Python"": 787, ""Markdown"": 253, ""YAML"": 211, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,lasso-issues,1963,"{""Python"": 1437, ""Markdown"": 232, ""YAML"": 215, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 19, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,lasso-releasers,1051,"{""Python"": 397, ""Markdown"": 221, ""YAML"": 204, ""Maven"": 148, ""Text"": 27, ""INI"": 21, ""reStructuredText"": 20, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,lasso-reports,1435,"{""Python"": 973, ""Markdown"": 213, ""YAML"": 123, ""reStructuredText"": 66, ""Text"": 27, ""INI"": 20, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,lasso-requirements,630,"{""Python"": 301, ""Markdown"": 205, ""YAML"": 45, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 19, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,wds,3391,"{""JSON"": 2044, ""SCSS"": 449, ""Markdown"": 350, ""SVG"": 327, ""YAML"": 141, ""Text"": 26, ""CSS"": 17, ""HTML"": 17, ""INI"": 10, ""JavaScript"": 10}"
2025-06-25 13:31:33,solr-to-es,305,"{""Python"": 247, ""Markdown"": 44, ""Text"": 14}"
2025-06-25 13:31:33,registry-legacy-solr,103877,"{""XML"": 63112, ""Java"": 26851, ""HTML"": 6427, ""XSD"": 1448, ""Markdown"": 1201, ""Text"": 909, ""XSLT"": 828, ""Maven"": 819, ""Velocity Template Language"": 514, ""SQL"": 444, ""Bourne Shell"": 375, ""YAML"": 328, ""Properties"": 196, ""Python"": 154, ""Bourne Again Shell"": 112, ""DOS Batch"": 69, ""CSV"": 63, ""JSON"": 20, ""Dockerfile"": 7}"
2025-06-25 13:31:33,ds-view,7292,"{""JSP"": 3803, ""Java"": 1473, ""XML"": 1033, ""YAML"": 277, ""Markdown"": 259, ""Velocity Template Language"": 221, ""Maven"": 176, ""Text"": 41, ""Dockerfile"": 9}"
2025-06-25 13:31:33,email-app,1729,"{""XML"": 390, ""Velocity Template Language"": 367, ""Java"": 294, ""YAML"": 236, ""Maven"": 186, ""Markdown"": 176, ""Text"": 80}"
2025-06-25 13:31:33,pds-tf-modules,2526,"{""HCL"": 1198, ""Markdown"": 709, ""YAML"": 393, ""JSON"": 57, ""Python"": 51, ""JavaScript"": 40, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,search-ui-legacy,1769,"{""Markdown"": 338, ""XML"": 330, ""YAML"": 270, ""Java"": 263, ""JSP"": 213, ""Velocity Template Language"": 207, ""Maven"": 117, ""Text"": 31}"
2025-06-25 13:31:33,wds-react,29015,"{""JSON"": 22626, ""TypeScript"": 4545, ""SCSS"": 825, ""Markdown"": 417, ""Text"": 195, ""YAML"": 167, ""CSS"": 118, ""JavaScript"": 71, ""SVG"": 40, ""INI"": 11}"
2025-06-25 13:31:33,portal-legacy-docker,106,"{""make"": 50, ""Markdown"": 22, ""Dockerfile"": 21, ""YAML"": 13}"
2025-06-25 13:31:33,peppi,1517,"{""Python"": 556, ""Markdown"": 531, ""YAML"": 322, ""reStructuredText"": 44, ""Text"": 27, ""INI"": 20, ""CSS"": 8, ""TOML"": 5, ""JSON"": 4}"
2025-06-25 13:31:33,template-repo-nodejs,9161,"{""JSON"": 8553, ""Markdown"": 239, ""YAML"": 184, ""CSS"": 98, ""JSX"": 41, ""Text"": 26, ""HTML"": 13, ""JavaScript"": 5, ""SVG"": 2}"
2025-06-25 13:31:33,s3-browser-cloudfront,12094,"{""JSON"": 10072, ""JavaScript"": 1000, ""SCSS"": 284, ""Markdown"": 230, ""YAML"": 223, ""HTML"": 215, ""SVG"": 66, ""Bourne Shell"": 4}"
2025-06-25 13:31:33,s3-browser-awssdk,10324,"{""JSON"": 9750, ""Markdown"": 210, ""YAML"": 173, ""CSS"": 99, ""TypeScript"": 47, ""Text"": 26, ""HTML"": 13, ""JavaScript"": 5, ""SVG"": 1}"
2025-06-25 13:31:33,nucleus-configurator,512,"{""Markdown"": 322, ""YAML"": 164, ""Text"": 26}"
2025-06-25 13:31:33,planetary-data-login,0,{}
2025-06-25 13:31:33,nucleus-data-hauler,348,"{""Markdown"": 322, ""Text"": 26}"
2025-06-25 13:31:33,registry-client,1402,"{""Markdown"": 369, ""YAML"": 327, ""reStructuredText"": 302, ""Python"": 262, ""JSON"": 53, ""HCL"": 29, ""Text"": 27, ""INI"": 20, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,PlanetPatrol,884,"{""YAML"": 347, ""JSON"": 297, ""Markdown"": 210, ""Text"": 26, ""SVG"": 4}"
2025-06-25 13:31:33,gis-web-client,1337,"{""JavaScript"": 518, ""Markdown"": 241, ""CSS"": 202, ""YAML"": 188, ""HTML"": 64, ""JSON"": 55, ""JSX"": 41, ""Text"": 26, ""SVG"": 2}"
2025-06-25 13:31:33,opensearch-java,242189,"{""Java"": 188673, ""YAML"": 49370, ""Markdown"": 1699, ""XML"": 736, ""Mustache"": 599, ""Gradle"": 586, ""Bourne Shell"": 214, ""Text"": 210, ""DOS Batch"": 71, ""Dockerfile"": 19, ""Properties"": 11, ""SVG"": 1}"
2025-06-25 13:31:33,test-react-package,4490,"{""JSON"": 4300, ""TypeScript"": 151, ""JavaScript"": 30, ""SCSS"": 9}"
2025-06-25 13:31:33,test-react-app,4128,"{""JSON"": 3874, ""CSS"": 98, ""TypeScript"": 74, ""Markdown"": 40, ""JavaScript"": 27, ""HTML"": 13, ""SVG"": 2}"
2025-06-25 13:31:33,cosmo-sign,827,"{""YAML"": 335, ""Markdown"": 334, ""Python"": 51, ""HCL"": 29, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,pds4-context-products,305673,"{""XML"": 302291, ""CSV"": 3131, ""Text"": 195, ""Markdown"": 52, ""SQL"": 4}"
2025-06-25 13:31:33,portal-drupal,639,"{""HCL"": 310, ""Markdown"": 242, ""YAML"": 49, ""Text"": 27, ""Dockerfile"": 8, ""Bourne Shell"": 3}"
2025-06-25 13:31:33,pds-mcp-infra,879,"{""Markdown"": 384, ""YAML"": 337, ""Python"": 51, ""HCL"": 29, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,nucleus-tools.py,840,"{""Markdown"": 345, ""YAML"": 337, ""Python"": 51, ""HCL"": 29, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,nucleus-tools-java,1096,"{""Markdown"": 338, ""YAML"": 322, ""Maven"": 183, ""Java"": 113, ""XML"": 65, ""HCL"": 29, ""Text"": 26, ""Bourne Shell"": 9, ""Dockerfile"": 6, ""Properties"": 5}"
2025-06-25 13:31:33,cloud-tools,1038,"{""YAML"": 337, ""Markdown"": 313, ""Python"": 281, ""HCL"": 29, ""Text"": 27, ""INI"": 20, ""reStructuredText"": 18, ""CSS"": 8, ""TOML"": 5}"
2025-06-25 13:31:33,pds4-viewer-support,2,"{""Markdown"": 2}"
